No.,TCP_Current_x,TCP_Current_y,TCP_Current_z,TCP_Current_rx,TCP_Current_ry,TCP_Current_rz,FIG,Usage,Macro,Smart
68,0,0,0,0,0,0,-1 - Undefined,"",
69,0,0,0,0,0,0,-1 - Undefined,"",
70,0,0,0,0,0,0,-1 - Undefined,"",
71,0,0,0,0,0,0,-1 - Undefined,"",
72,0,0,0,0,0,0,-1 - Undefined,"",
73,0,0,0,0,0,0,-1 - Undefined,"",
74,0,0,0,0,0,0,-1 - Undefined,"",
75,0,0,0,0,0,0,-1 - Undefined,"",
76,0,0,0,0,0,0,-1 - Undefined,"",
77,0,0,0,0,0,0,-1 - Undefined,"",
78,0,0,0,0,0,0,-1 - Undefined,"",
79,0,0,0,0,0,0,-1 - Undefined,"",
80,0,0,0,0,0,0,-1 - Undefined,"",
81,0,0,0,0,0,0,-1 - Undefined,"",
82,0,0,0,0,0,0,-1 - Undefined,"",
83,0,0,0,0,0,0,-1 - Undefined,"",
84,0,0,0,0,0,0,-1 - Undefined,"",
85,0,0,0,0,0,0,-1 - Undefined,"",
86,0,0,0,0,0,0,-1 - Undefined,"",
87,0,0,0,0,0,0,-1 - Undefined,"",
88,0,0,0,0,0,0,-1 - Undefined,"",
89,0,0,0,0,0,0,-1 - Undefined,"",
90,0,0,0,0,0,0,-1 - Undefined,"",
91,0,0,0,0,0,0,-1 - Undefined,"",
92,0,0,0,0,0,0,-1 - Undefined,"",
93,0,0,0,0,0,0,-1 - Undefined,"",
94,0,0,0,0,0,0,-1 - Undefined,"",
95,0,0,0,0,0,0,-1 - Undefined,"",
96,0,0,0,0,0,0,-1 - Undefined,"",
97,0,0,0,0,0,0,-1 - Undefined,"",
98,0,0,0,0,0,0,-1 - Undefined,"",
99,0,0,0,0,0,0,-1 - Undefined,"",
100,0,0,0,0,0,0,-1 - Undefined,"",
101,124.1645,2.834633,1116.778,.16478,8.68296,1.872613,3 - Lefty | Below | Flip | J6Single | J4Single | J1Single,"",
102,856.8792,13.00883,289.0871,172.8676,81.48943,173.5824,3 - Lefty | Below | Flip | J6Single | J4Single | J1Single,"",
103,-652.6597,-7.952047,624.8943,-2.104152,-63.17574,3.155555,4 - Righty | Above | NonFlip | J6Single | J4Single | J1Single,"",
104,124.1645,2.834633,1116.778,.16478,8.68296,1.872613,3 - Lefty | Below | Flip | J6Single | J4Single | J1Single,"",
105,124.1645,2.834633,1116.778,.16478,8.68296,1.872613,3 - Lefty | Below | Flip | J6Single | J4Single | J1Single,"",
106,588.8318,9.286824,586.7971,168.5356,84.65899,169.2803,1 - Lefty | Above | Flip | J6Single | J4Single | J1Single,"",
107,-437.3663,-4.962567,564.0329,-142.0544,-88.26873,142.8394,4 - Righty | Above | NonFlip | J6Single | J4Single | J1Single,"",
108,124.1645,2.834633,1116.778,.16478,8.68296,1.872613,3 - Lefty | Below | Flip | J6Single | J4Single | J1Single,"",
109,588.8318,9.286824,586.7971,168.5356,84.65899,169.2803,1 - Lefty | Above | Flip | J6Single | J4Single | J1Single,"",
110,594.1525,67.43899,651.131,95.47816,-4.99411,90.11018,1 - Lefty | Above | Flip | J6Single | J4Single | J1Single,"",
111,595.2021,-51.14436,644.8638,-95.4397,1.043857,-89.09621,1 - Lefty | Above | Flip | J6Single | J4Single | J1Single,"",
112,588.8318,9.286824,586.7971,168.5356,84.65899,169.2803,1 - Lefty | Above | Flip | J6Single | J4Single | J1Single,"",
113,351.2567,288.677,400,179.9239,-8.360911E-03,89.88993,5 - Lefty | Above | NonFlip | J6Single | J4Single | J1Single,"",
114,351.2567,288.677,306.5847,179.9239,-8.360911E-03,89.88993,5 - Lefty | Above | NonFlip | J6Single | J4Single | J1Single,"",
115,0,0,0,0,0,0,-1 - Undefined,"",
116,0,0,0,0,0,0,-1 - Undefined,"",
117,0,0,0,0,0,0,-1 - Undefined,"",
118,0,0,0,0,0,0,-1 - Undefined,"",
119,0,0,0,0,0,0,-1 - Undefined,"",
120,0,0,0,0,0,0,-1 - Undefined,"",
121,0,0,0,0,0,0,-1 - Undefined,"",
122,0,0,0,0,0,0,-1 - Undefined,"",
123,0,0,0,0,0,0,-1 - Undefined,"",
124,0,0,0,0,0,0,-1 - Undefined,"",
125,0,0,0,0,0,0,-1 - Undefined,"",
126,0,0,0,0,0,0,-1 - Undefined,"",
127,0,0,0,0,0,0,-1 - Undefined,"",
128,0,0,0,0,0,0,-1 - Undefined,"",
129,0,0,0,0,0,0,-1 - Undefined,"",
130,0,0,0,0,0,0,-1 - Undefined,"",
131,0,0,0,0,0,0,-1 - Undefined,"",
132,0,0,0,0,0,0,-1 - Undefined,"",
133,0,0,0,0,0,0,-1 - Undefined,"",
134,0,0,0,0,0,0,-1 - Undefined,"",
135,0,0,0,0,0,0,-1 - Undefined,"",
136,0,0,0,0,0,0,-1 - Undefined,"",
137,0,0,0,0,0,0,-1 - Undefined,"",
138,0,0,0,0,0,0,-1 - Undefined,"",
139,0,0,0,0,0,0,-1 - Undefined,"",
140,0,0,0,0,0,0,-1 - Undefined,"",
141,0,0,0,0,0,0,-1 - Undefined,"",
142,0,0,0,0,0,0,-1 - Undefined,"",
143,0,0,0,0,0,0,-1 - Undefined,"",
144,0,0,0,0,0,0,-1 - Undefined,"",
145,0,0,0,0,0,0,-1 - Undefined,"",
146,0,0,0,0,0,0,-1 - Undefined,"",
147,0,0,0,0,0,0,-1 - Undefined,"",
148,0,0,0,0,0,0,-1 - Undefined,"",
149,0,0,0,0,0,0,-1 - Undefined,"",
150,0,0,0,0,0,0,-1 - Undefined,"",
151,0,0,0,0,0,0,-1 - Undefined,"",
152,0,0,0,0,0,0,-1 - Undefined,"",
153,0,0,0,0,0,0,-1 - Undefined,"",
154,0,0,0,0,0,0,-1 - Undefined,"",
155,0,0,0,0,0,0,-1 - Undefined,"",
156,0,0,0,0,0,0,-1 - Undefined,"",
157,0,0,0,0,0,0,-1 - Undefined,"",
158,0,0,0,0,0,0,-1 - Undefined,"",
159,0,0,0,0,0,0,-1 - Undefined,"",
160,0,0,0,0,0,0,-1 - Undefined,"",
161,0,0,0,0,0,0,-1 - Undefined,"",
162,0,0,0,0,0,0,-1 - Undefined,"",
163,0,0,0,0,0,0,-1 - Undefined,"",
164,0,0,0,0,0,0,-1 - Undefined,"",
165,0,0,0,0,0,0,-1 - Undefined,"",
166,0,0,0,0,0,0,-1 - Undefined,"",
167,0,0,0,0,0,0,-1 - Undefined,"",
